,EXG Channel 0
16225,330.42764088511467
16226,408.9356207549572
16227,386.31670582294464
16228,303.2610076069832
16229,369.68163082003593
16230,356.99589017033577
16231,317.2631930410862
16232,356.2778293788433
16233,385.359291434288
16234,315.46804106235504
16235,359.15007254481316
16236,359.8681333363056
16237,321.9305881857872
16238,354.243323802948
16239,386.79541301727295
16240,339.28372398018837
16241,349.9349590539932
16242,405.10596320033073
16243,373.6309651732445
16244,348.73819106817245
16245,365.7322964668274
16246,343.8314423263073
16247,340.95919916033745
16248,406.3027311861515
16249,362.38134610652924
16250,347.9004534780979
16251,340.6001687645912
16252,366.2110036611557
16253,330.06861048936844
16254,332.10311606526375
16255,359.9878101348877
16256,388.5905649960041
16257,355.2007381916046
16258,364.1764980852604
16259,373.9899955689907
16260,342.6346743404865
16261,369.08324682712555
16262,372.912904381752
16263,374.34902596473694
16264,343.59208872914314
16265,371.59645959734917
16266,359.0303957462311
16267,365.37326607108116
16268,365.85197326540947
16269,356.51718297600746
16270,363.2190836966038
16271,319.4173754155636
16272,377.34094592928886
16273,370.2800148129463
16274,365.49294286966324
16275,344.3101495206356
16276,366.8093876540661
16277,337.6082488000393
16278,344.908533513546
16279,390.38571697473526
16280,348.9775446653366
16281,353.1662326157093
16282,378.1786835193634
16283,394.09569773077965
16284,316.54513224959373
16285,358.4320117533207
16286,364.5355284810066
16287,337.6082488000393
16288,332.10311606526375
16289,405.8240239918232
16290,355.44009178876877
16291,305.2955131828785
16292,360.1074869334698
16293,353.2859094142914
16294,317.2631930410862
16295,344.908533513546
16296,397.9253552854061
16297,341.43790635466576
16298,351.96946462988853
16299,420.66394701600075
16300,320.2551130056381
16301,323.72574016451836
16302,374.5883795619011
16303,375.5457939505577
16304,351.37108063697815
16305,376.1441779434681
16306,354.1236470043659
16307,347.5414230823517
16308,354.96138459444046
16309,378.1786835193634
16310,351.2514038383961
16311,337.24921840429306
16312,397.4466480910778
16313,367.1684180498123
16314,339.88210797309875
16315,337.36889520287514
16316,406.1830543875694
16317,378.2983603179455
16318,348.9775446653366
16319,372.4341971874237
16320,358.3123349547386
16321,349.33657506108284
16322,390.86442416906357
16323,379.49512830376625
16324,274.0598687529564
16325,362.022315710783
16326,395.2924657166004
16327,351.4907574355602
16328,345.8659479022026
16329,382.4870482683182
16330,343.2330583333969
16331,347.4217462837696
16332,388.1118578016758
16333,376.6228851377964
16334,325.87992253899574
16335,338.0869559943676
16336,372.31452038884163
16337,350.6530198454857
16338,364.89455887675285
16339,404.2682256102562
16340,314.6303034722805
16341,323.9650937616825
16342,374.1096723675728
16343,387.27412021160126
16344,331.14570167660713
16345,368.3651860356331
16346,393.2579601407051
16347,332.70150005817413
16348,360.82554772496223
16349,408.57659035921097
16350,381.52963387966156
16351,329.47022649645805
16352,360.70587092638016
16353,372.4341971874237
16354,338.44598639011383
16355,343.9511191248894
16356,387.0347666144371
16357,337.129541605711
16358,359.62877973914146
16359,388.2315346002579
16360,359.0303957462311
16361,345.8659479022026
16362,403.7895184159279
16363,365.97165006399155
16364,321.3322041928768
16365,375.42611715197563
16366,373.75064197182655
16367,324.0847705602646
16368,332.2227928638458
16369,380.691896289587
16370,346.9430390894413
16371,323.6060633659363
16372,408.8159439563751
16373,381.05092668533325
16374,318.9386682212353
16375,391.3431313633919
16376,416.1162286698818
16377,354.3630006015301
16378,358.07298135757446
16379,387.0347666144371
16380,349.81528225541115
16381,346.58400869369507
16382,407.8585295677185
16383,376.5032083392143
16384,380.3328658938408
16385,373.87031877040863
16386,384.0428466498852
16387,335.9327736198902
16388,371.23742920160294
16389,372.5538739860058
16390,376.024501144886
16391,355.799122184515
16392,380.45254269242287
16393,375.0670867562294
16394,312.4761210978031
16395,368.245509237051
16396,395.05311211943626
16397,349.21689826250076
16398,351.37108063697815
16399,403.6698416173458
16400,355.2007381916046
16401,335.4540664255619
16402,407.02079197764397
16403,377.1015923321247
16404,336.0524504184723
16405,345.2675639092922
16406,382.60672506690025
16407,318.45996102690697
16408,366.57003405690193
16409,399.1221232712269
16410,334.8556824326515
16411,319.17802181839943
16412,374.1096723675728
16413,357.4745973646641
16414,310.20226192474365
16415,357.11556696891785
16416,364.41585168242455
16417,326.95701372623444
16418,354.00397020578384
16419,391.7021617591381
16420,357.2352437674999
16421,332.58182325959206
16422,361.0649013221264
16423,379.6148051023483
16424,338.0869559943676
16425,372.912904381752
16426,329.47022649645805
16427,332.9408536553383
16428,382.8460786640644
16429,348.02013027668
16430,301.46585562825203
16431,356.3975061774254
16432,406.06337758898735
16433,317.98125383257866
16434,361.5436085164547
16435,394.3350513279438
16436,320.13543620705605
16437,344.7888567149639
16438,396.13020330667496
16439,339.88210797309875
16440,370.2800148129463
16441,404.8666096031666
16442,364.6552052795887
16443,328.7521657049656
16444,384.5215538442135
16445,397.0876176953316
16446,361.9026389122009
16447,365.6126196682453
16448,391.3431313633919
16449,325.1618617475033
16450,325.9995993375778
16451,395.65149611234665
16452,385.359291434288
16453,343.47241193056107
16454,374.9474099576473
16455,385.23961463570595
16456,342.1559671461582
16457,357.71395096182823
16458,378.2983603179455
16459,386.915089815855
16460,362.26166930794716
16461,395.2924657166004
16462,380.691896289587
16463,357.59427416324615
16464,357.11556696891785
16465,390.1463633775711
16466,333.8982680439949
16467,342.99370473623276
16468,440.1712651848793
16469,370.16033801436424
16470,358.3123349547386
16471,372.31452038884163
16472,368.8438932299614
16473,328.87184250354767
16474,313.5532122850418
16475,402.35339683294296
16476,336.0524504184723
16477,365.01423567533493
16478,373.75064197182655
16479,368.7242164313793
16480,327.6750745177269
16481,366.2110036611557
16482,368.7242164313793
16483,300.86747163534164
16484,363.81746768951416
16485,383.20510905981064
16486,362.26166930794716
16487,357.9533045589924
16488,405.7043471932411
16489,379.49512830376625
16490,363.81746768951416
16491,378.0590067207813
16492,359.26974934339523
16493,333.18020725250244
16494,376.6228851377964
16495,400.79759845137596
16496,374.22934916615486
16497,348.02013027668
16498,384.76090744137764
16499,341.796936750412
16500,326.95701372623444
16501,401.6353360414505
16502,396.60891050100327
16503,340.7198455631733
16504,362.5010229051113
16505,371.9554899930954
16506,319.05834501981735
16507,385.9576754271984
16508,406.9011151790619
16509,386.915089815855
16510,336.77051120996475
16511,378.89674431085587
16512,369.56195402145386
16513,299.5510268509388
16514,376.1441779434681
16515,412.88495510816574
16516,359.62877973914146
16517,355.2007381916046
16518,377.34094592928886
16519,356.03847578167915
16520,330.1882872879505
16521,376.38353154063225
16522,402.1140432357788
16523,332.3424696624279
16524,341.55758315324783
16525,386.4363826215267
16526,351.37108063697815
16527,328.39313530921936
16528,400.5582448542118
16529,366.92906445264816
16530,377.93932992219925
16531,382.12801787257195
16532,355.44009178876877
16533,305.2955131828785
16534,389.0692721903324
16535,369.801307618618
16536,343.9511191248894
16537,331.14570167660713
16538,384.76090744137764
16539,381.4099570810795
16540,331.62440887093544
16541,366.689710855484
16542,370.8783988058567
16543,325.9995993375778
16544,358.7910421490669
16545,392.53989934921265
16546,360.1074869334698
16547,354.1236470043659
16548,373.3916115760803
16549,364.29617488384247
16550,320.13543620705605
16551,357.9533045589924
16552,381.52963387966156
16553,386.4363826215267
16554,356.99589017033577
16555,384.0428466498852
16556,344.4298263192177
16557,372.79322758316994
16558,395.8908497095108
16559,350.77269664406776
16560,337.24921840429306
16561,405.46499359607697
16562,381.64931067824364
16563,344.7888567149639
16564,347.66109988093376
16565,407.61917597055435
16566,365.37326607108116
16567,317.02383944392204
16568,407.3798223733902
16569,340.83952236175537
16570,351.131727039814
16571,399.0024464726448
16572,382.247694671154
16573,305.53486678004265
16574,354.7220309972763
16575,415.1588142812252
16576,373.6309651732445
16577,363.0994068980217
16578,405.58467039465904
16579,350.29398944973946
16580,376.5032083392143
16581,389.0692721903324
16582,375.0670867562294
16583,327.794751316309
16584,372.67355078458786
16585,381.4099570810795
16586,333.65891444683075
16587,342.3953207433224
16588,345.2675639092922
16589,350.89237344264984
16590,336.6508344113827
16591,402.95178082585335
16592,371.8358131945133
16593,318.45996102690697
16594,347.4217462837696
16595,331.8637624680996
16596,356.99589017033577
16597,360.5861941277981
16598,429.40035331249237
16599,382.72640186548233
16600,338.80501678586006
16601,400.1992144584656
16602,382.00834107398987
16603,302.6626236140728
16604,362.022315710783
16605,353.40558621287346
16606,338.5656631886959
16607,368.7242164313793
16608,357.9533045589924
16609,342.6346743404865
16610,337.129541605711
16611,344.7888567149639
16612,394.57440492510796
16613,325.28153854608536
16614,402.35339683294296
16615,406.7814383804798
16616,370.2800148129463
16617,387.0347666144371
16618,373.0325811803341
16619,376.98191553354263
16620,363.6977908909321
16621,393.7366673350334
16622,396.72858729958534
16623,328.7521657049656
16624,352.92687901854515
16625,393.2579601407051
16626,343.7117655277252
16627,429.7593837082386
16628,373.87031877040863
16629,279.684678286314
16630,368.3651860356331
16631,367.1684180498123
16632,327.5553977191448
16633,332.3424696624279
16634,360.70587092638016
16635,348.6185142695904
16636,338.32630959153175
16637,404.3879024088383
16638,356.7565365731716
16639,317.6222234368324
16640,347.18239268660545
16641,377.1015923321247
16642,330.906348079443
16643,403.55016481876373
16644,403.3108112215996
16645,362.9797300994396
16646,344.4298263192177
16647,398.88276967406273
16648,342.8740279376507
16649,323.9650937616825
16650,376.5032083392143
16651,392.42022255063057
16652,346.10530149936676
16653,386.4363826215267
16654,364.29617488384247
16655,347.18239268660545
16656,361.9026389122009
16657,390.98410096764565
16658,352.0891414284706
16659,316.54513224959373
16660,408.21755996346474
16661,379.8541586995125
16662,313.79256588220596
16663,382.9657554626465
16664,373.15225797891617
16665,336.5311576128006
16666,342.1559671461582
16667,387.1544434130192
16668,378.6573907136917
16669,353.0465558171272
16670,386.0773522257805
16671,379.7344819009304
16672,308.16775634884834
16673,328.2734585106373
16674,398.0450320839882
16675,323.4863865673542
16676,350.29398944973946
16677,403.43048802018166
16678,352.2088182270527
16679,334.3769752383232
16680,352.32849502563477
16681,380.57221949100494
16682,339.28372398018837
16683,367.8864788413048
16684,413.36366230249405
16685,312.23676750063896
16686,317.7419002354145
16687,385.9576754271984
16688,385.71832183003426
16689,353.1662326157093
16690,368.7242164313793
16691,390.38571697473526
16692,326.83733692765236
16693,330.906348079443
16694,375.30644035339355
16695,374.22934916615486
16696,376.1441779434681
16697,373.0325811803341
16698,345.74627110362053
16699,308.7661403417587
16700,341.1985527575016
16701,389.6676561832428
16702,366.92906445264816
16703,368.12583243846893
16704,383.4444626569748
16705,363.57811409235
16706,351.131727039814
16707,369.56195402145386
16708,325.0421849489212
16709,334.13762164115906
16710,390.02668657898903
16711,409.65368154644966
16712,360.1074869334698
16713,303.85939159989357
16714,385.83799862861633
16715,346.464331895113
16716,327.1963673233986
16717,379.13609790802
16718,396.4892337024212
16719,359.3894261419773
16720,365.7322964668274
16721,364.5355284810066
16722,340.1214615702629
16723,290.45559015870094
16724,404.8666096031666
16725,417.6720270514488
16726,338.80501678586006
16727,377.580299526453
16728,401.1566288471222
16729,353.88429340720177
16730,314.27127307653427
16731,380.45254269242287
16732,329.7095800936222
16733,339.6427543759346
16734,410.73077273368835
16735,367.1684180498123
16736,327.1963673233986
16737,390.50539377331734
16738,384.16252344846725
16739,309.60387793183327
16740,357.9533045589924
16741,403.1911344230175
16742,340.00178477168083
16743,312.9548282921314
16744,351.96946462988853
16745,378.41803711652756
16746,361.30425491929054
16747,362.6206997036934
16748,376.7425619363785
16749,342.03629034757614
16750,334.9753592312336
16751,402.47307363152504
16752,410.3717423379421
16753,340.1214615702629
16754,384.4018770456314
16755,360.9452245235443
16756,311.0399995148182
16757,378.41803711652756
16758,393.13828334212303
16759,386.31670582294464
16760,317.3828698396683
16761,393.7366673350334
16762,366.8093876540661
16763,353.0465558171272
16764,398.0450320839882
16765,333.4195608496666
16766,330.42764088511467
16767,377.1015923321247
16768,392.1808689534664
16769,320.01575940847397
16770,294.16557091474533
16771,415.51784467697144
16772,365.97165006399155
16773,365.97165006399155
16774,360.1074869334698
16775,367.8864788413048
16776,295.60169249773026
16777,421.3820078074932
16778,388.35121139883995
16779,329.350549697876
16780,339.5230775773525
16781,431.913566082716
16782,388.2315346002579
16783,320.73382019996643
16784,358.19265815615654
16785,387.5134738087654
16786,316.7844858467579
16787,398.4040624797344
16788,391.3431313633919
16789,342.2756439447403
16790,375.1867635548115
16791,355.55976858735085
16792,342.99370473623276
16793,326.35862973332405
16794,432.15291967988014
16795,380.57221949100494
16796,345.2675639092922
16797,367.40777164697647
16798,363.0994068980217
16799,323.4863865673542
16800,374.70805636048317
16801,433.8283948600292
16802,355.2007381916046
16803,310.4416155219078
16804,390.02668657898903
16805,407.14046877622604
16806,317.98125383257866
16807,325.6405689418316
16808,343.47241193056107
16809,338.32630959153175
16810,314.39094987511635
16811,363.93714448809624
16812,386.19702902436256
16813,332.10311606526375
16814,373.6309651732445
16815,359.74845653772354
16816,315.5877178609371
16817,347.78077667951584
16818,404.02887201309204
16819,339.6427543759346
16820,379.13609790802
16821,329.2308728992939
16822,329.2308728992939
16823,361.0649013221264
16824,350.29398944973946
16825,336.89018800854683
16826,389.1889489889145
16827,375.0670867562294
16828,335.4540664255619
16829,357.354920566082
16830,388.94959539175034
16831,329.94893369078636
16832,315.5877178609371
16833,404.02887201309204
16834,395.17278891801834
16835,332.58182325959206
16836,365.97165006399155
16837,379.3754515051842
16838,329.350549697876
16839,340.7198455631733
16840,377.34094592928886
16841,355.3204149901867
16842,315.1090106666088
16843,380.45254269242287
16844,387.0347666144371
16845,316.42545545101166
16846,354.7220309972763
16847,334.61632883548737
16848,322.5289721786976
16849,380.57221949100494
16850,412.0472175180912
16851,345.74627110362053
16852,383.3247858583927
16853,331.98343926668167
16854,383.20510905981064
16855,341.0788759589195
16856,372.67355078458786
16857,368.48486283421516
16858,328.2734585106373
16859,393.13828334212303
16860,406.54208478331566
16861,325.5208921432495
16862,389.0692721903324
16863,335.0950360298157
16864,366.92906445264816
16865,353.7646166086197
16866,402.7124272286892
16867,355.55976858735085
16868,373.0325811803341
16869,387.5134738087654
16870,374.5883795619011
16871,325.1618617475033
16872,312.1170907020569
16873,402.95178082585335
16874,345.02821031212807
16875,357.2352437674999
16876,407.4994991719723
16877,371.357106000185
16878,345.74627110362053
16879,388.5905649960041
16880,374.1096723675728
16881,330.54731768369675
16882,393.7366673350334
16883,364.6552052795887
16884,368.7242164313793
16885,343.47241193056107
16886,437.6580524146557
16887,349.21689826250076
16888,300.0297340452671
16889,358.07298135757446
16890,376.26385474205017
16891,295.72136929631233
16892,372.912904381752
16893,403.43048802018166
16894,330.54731768369675
16895,357.59427416324615
16896,369.4422772228718
16897,328.03410491347313
16898,348.9775446653366
16899,374.468702763319
16900,357.2352437674999
16901,335.3343896269798
16902,367.7668020427227
16903,436.580961227417
16904,364.0568212866783
16905,343.11338153481483
16906,356.99589017033577
16907,401.1566288471222
16908,353.88429340720177
16909,374.34902596473694
16910,372.4341971874237
16911,338.2066327929497
16912,392.1808689534664
16913,406.7814383804798
16914,331.8637624680996
16915,370.2800148129463
16916,376.98191553354263
16917,374.5883795619011
16918,319.17802181839943
16919,350.89237344264984
16920,345.8659479022026
16921,330.906348079443
16922,371.23742920160294
16923,412.5259247124195
16924,372.31452038884163
16925,342.2756439447403
16926,380.3328658938408
16927,351.96946462988853
16928,306.2529275715351
16929,376.6228851377964
16930,351.2514038383961
16931,361.5436085164547
16932,436.9399916231632
16933,384.4018770456314
16934,311.27935311198235
16935,322.0502649843693
16936,387.9921810030937
16937,377.580299526453
16938,338.80501678586006
16939,363.0994068980217
16940,361.30425491929054
16941,297.27716767787933
16942,383.56413945555687
16943,390.2660401761532
16944,368.7242164313793
16945,345.14788711071014
16946,373.27193477749825
16947,361.9026389122009
16948,347.18239268660545
16949,347.5414230823517
16950,350.41366624832153
16951,383.803493052721
16952,419.2278254330158
16953,349.9349590539932
16954,335.9327736198902
16955,307.09066516160965
16956,413.4833391010761
16957,379.8541586995125
16958,325.28153854608536
16959,398.76309287548065
16960,342.51499754190445
16961,353.40558621287346
16962,320.9731737971306
16963,382.8460786640644
16964,409.8930351436138
16965,362.1419925093651
16966,343.8314423263073
16967,367.2880948483944
16968,286.5062558054924
16969,394.4547281265259
16970,395.4121425151825
16971,350.77269664406776
16972,344.4298263192177
16973,397.0876176953316
16974,374.70805636048317
16975,287.70302379131317
16976,372.67355078458786
16977,373.9899955689907
16978,347.4217462837696
16979,332.8211768567562
16980,380.57221949100494
16981,396.72858729958534
16982,308.64646354317665
16983,308.8858171403408
16984,400.1992144584656
16985,389.90700978040695
16986,345.14788711071014
16987,345.02821031212807
16988,373.27193477749825
16989,347.5414230823517
16990,350.5333430469036
16991,363.57811409235
16992,341.1985527575016
16993,323.72574016451836
16994,347.66109988093376
16995,345.5069175064564
16996,388.94959539175034
16997,362.1419925093651
16998,327.6750745177269
16999,349.0972214639187
17000,397.3269712924957
17001,356.15815258026123
17002,353.2859094142914
17003,360.70587092638016
17004,369.68163082003593
17005,341.6772599518299
17006,384.5215538442135
17007,392.6595761477947
17008,359.0303957462311
17009,366.3306804597378
17010,380.8115730881691
17011,332.8211768567562
17012,283.15530544519424
17013,394.3350513279438
17014,386.79541301727295
17015,338.32630959153175
17016,384.4018770456314
17017,346.8233622908592
17018,332.46214646101
17019,350.5333430469036
17020,413.96204629540443
17021,356.8762133717537
17022,323.0076793730259
17023,394.69408172369003
17024,363.93714448809624
17025,325.1618617475033
17026,412.0472175180912
17027,354.243323802948
17028,276.57308152318
17029,373.9899955689907
17030,420.4245934188366
17031,372.31452038884163
17032,319.05834501981735
17033,375.42611715197563
17034,339.0443703830242
17035,331.2653784751892
17036,377.580299526453
17037,364.41585168242455
17038,347.4217462837696
17039,354.48267740011215
17040,395.2924657166004
17041,338.80501678586006
17042,348.6185142695904
17043,347.4217462837696
17044,363.45843729376793
17045,357.9533045589924
17046,412.0472175180912
17047,353.0465558171272
17048,300.6281180381775
17049,364.0568212866783
17050,407.73885276913643
17051,328.03410491347313
17052,326.95701372623444
17053,395.8908497095108
17054,369.08324682712555
17055,336.89018800854683
17056,375.6654707491398
17057,361.78296211361885
17058,332.58182325959206
17059,400.79759845137596
17060,392.53989934921265
17061,316.0664250552654
17062,340.48049196600914
17063,381.2902802824974
17064,377.1015923321247
17065,321.21252739429474
17066,366.8093876540661
17067,374.1096723675728
17068,346.22497829794884
17069,368.7242164313793
17070,376.38353154063225
17071,333.18020725250244
17072,313.1941818892956
17073,388.7102417945862
17074,350.6530198454857
17075,343.7117655277252
17076,391.8218385577202
17077,397.68600168824196
17078,320.9731737971306
17079,365.49294286966324
17080,387.27412021160126
17081,331.62440887093544
17082,340.83952236175537
17083,344.1904727220535
17084,385.83799862861633
17085,358.07298135757446
17086,368.9635700285435
17087,354.96138459444046
17088,322.64864897727966
17089,354.48267740011215
17090,372.67355078458786
17091,336.4114808142185
17092,337.24921840429306
17093,354.7220309972763
17094,360.5861941277981
17095,327.43572092056274
17096,391.46280816197395
17097,373.87031877040863
17098,327.91442811489105
17099,330.1882872879505
17100,380.8115730881691
17101,370.7587220072746
17102,357.354920566082
17103,413.84236949682236
17104,307.3300187587738
17105,317.1435162425041
17106,349.21689826250076
17107,377.93932992219925
17108,348.25948387384415
17109,336.5311576128006
17110,385.9576754271984
17111,350.6530198454857
17112,333.4195608496666
17113,348.25948387384415
17114,360.22716373205185
17115,367.8864788413048
17116,384.0428466498852
17117,368.245509237051
17118,314.39094987511635
17119,340.00178477168083
17120,376.5032083392143
17121,339.5230775773525
17122,316.54513224959373
17123,395.2924657166004
17124,358.67136535048485
17125,324.4438009560108
17126,384.64123064279556
17127,384.64123064279556
17128,335.3343896269798
17129,354.48267740011215
17130,366.92906445264816
17131,319.7764058113098
17132,372.5538739860058
17133,374.5883795619011
17134,373.87031877040863
17135,313.31385868787766
17136,387.1544434130192
17137,342.6346743404865
17138,320.4944666028023
17139,365.85197326540947
17140,362.86005330085754
17141,354.243323802948
17142,354.00397020578384
17143,394.57440492510796
17144,355.3204149901867
17145,313.6728890836239
17146,360.3468405306339
17147,368.12583243846893
17148,349.0972214639187
17149,356.63685977458954
17150,406.7814383804798
17151,348.9775446653366
17152,342.03629034757614
17153,386.915089815855
17154,377.2212691307068
17155,365.7322964668274
17156,358.67136535048485
17157,368.245509237051
17158,319.65672901272774
17159,361.30425491929054
17160,407.8585295677185
17161,378.7770675122738
17162,356.15815258026123
17163,376.86223873496056
17164,369.56195402145386
17165,366.3306804597378
17166,373.15225797891617
17167,362.38134610652924
17168,328.1537817120552
17169,350.0546358525753
17170,386.4363826215267
17171,348.25948387384415
17172,363.2190836966038
17173,376.86223873496056
17174,368.00615563988686
17175,334.25729843974113
17176,393.49731373786926
17177,390.2660401761532
17178,331.7440856695175
17179,342.1559671461582
17180,391.2234545648098
17181,345.3872407078743
17182,305.2955131828785
17183,418.2704110443592
17184,384.16252344846725
17185,315.7073946595192
17186,367.6471252441406
17187,370.7587220072746
17188,316.42545545101166
17189,359.9878101348877
17190,401.0369520485401
17191,360.466517329216
17192,352.44817182421684
17193,390.50539377331734
17194,328.1537817120552
17195,391.58248496055603
17196,374.82773315906525
17197,301.46585562825203
17198,370.2800148129463
17199,419.9458862245083
17200,362.9797300994396
17201,337.0098648071289
17202,369.08324682712555
17203,350.89237344264984
17204,302.6626236140728
17205,351.37108063697815
17206,370.5193684101105
17207,355.2007381916046
17208,356.99589017033577
17209,354.243323802948
17210,334.25729843974113
17211,327.91442811489105
17212,394.3350513279438
17213,364.1764980852604
17214,325.76024574041367
17215,364.7748820781708
17216,390.86442416906357
17217,327.1963673233986
17218,383.56413945555687
17219,384.4018770456314
17220,356.3975061774254
17221,343.11338153481483
17222,391.3431313633919
17223,323.9650937616825
17224,325.6405689418316
17225,391.3431313633919
17226,360.9452245235443
17227,329.58990329504013
17228,345.02821031212807
17229,397.0876176953316
17230,360.82554772496223
17231,349.21689826250076
17232,375.5457939505577
17233,397.68600168824196
17234,288.78011497855186
17235,340.241138368845
17236,440.2909419834614
17237,382.12801787257195
17238,360.3468405306339
17239,364.5355284810066
17240,342.03629034757614
17241,365.133912473917
17242,394.9334353208542
17243,363.2190836966038
17244,396.9679408967495
17245,414.0817230939865
17246,355.9187989830971
17247,339.28372398018837
17248,377.46062272787094
17249,381.64931067824364
17250,343.2330583333969
17251,353.1662326157093
17252,400.1992144584656
17253,367.2880948483944
17254,355.799122184515
17255,361.30425491929054
17256,392.3005457520485
17257,339.6427543759346
17258,371.9554899930954
17259,395.4121425151825
17260,360.5861941277981
17261,342.3953207433224
17262,388.5905649960041
17263,350.77269664406776
17264,342.3953207433224
17265,407.73885276913643
17266,385.23961463570595
17267,328.6324889063835
17268,392.06119215488434
17269,358.19265815615654
17270,365.85197326540947
17271,333.7785912454128
17272,360.22716373205185
17273,376.1441779434681
17274,334.9753592312336
17275,389.90700978040695
17276,382.8460786640644
17277,327.1963673233986
17278,370.9980756044388
17279,386.5560594201088
17280,347.9004534780979
17281,343.11338153481483
17282,418.50976464152336
17283,373.0325811803341
17284,347.18239268660545
17285,413.243985503912
17286,373.6309651732445
17287,310.4416155219078
17288,333.18020725250244
17289,403.3108112215996
17290,333.5392376482487
17291,312.1170907020569
17292,423.0574829876423
17293,349.575928658247
17294,339.6427543759346
17295,376.38353154063225
17296,381.2902802824974
17297,315.2286874651909
17298,352.32849502563477
17299,394.69408172369003
17300,353.88429340720177
17301,322.16994178295135
17302,387.9921810030937
17303,359.62877973914146
17304,312.23676750063896
17305,402.95178082585335
17306,391.94151535630226
17307,347.78077667951584
17308,317.6222234368324
17309,402.47307363152504
17310,338.685339987278
17311,305.53486678004265
17312,375.0670867562294
17313,395.17278891801834
17314,351.6104342341423
17315,343.7117655277252
17316,365.01423567533493
17317,329.2308728992939
17318,366.45035725831985
17319,412.6456015110016
17320,320.01575940847397
17321,306.2529275715351
17322,405.7043471932411
17323,395.7711729109287
17324,341.43790635466576
17325,328.03410491347313
17326,373.0325811803341
17327,332.9408536553383
17328,356.2778293788433
17329,384.28220024704933
17330,378.6573907136917
17331,351.131727039814
17332,368.8438932299614
17333,326.35862973332405
17334,339.28372398018837
17335,402.5927504301071
17336,378.0590067207813
17337,316.42545545101166
17338,366.0913268625736
17339,370.3996916115284
17340,297.27716767787933
17341,362.1419925093651
17342,401.99436643719673
17343,346.9430390894413
17344,297.27716767787933
17345,384.16252344846725
17346,391.7021617591381
17347,334.017944842577
17348,342.8740279376507
17349,396.3695569038391
17350,332.8211768567562
17351,325.40121534466743
17352,379.49512830376625
17353,369.801307618618
17354,384.16252344846725
17355,348.13980707526207
17356,324.5634777545929
17357,329.7095800936222
17358,383.4444626569748
17359,399.4811536669731
17360,347.78077667951584
17361,333.7785912454128
17362,385.5986450314522
17363,399.6008304655552
17364,312.71547469496727
17365,342.03629034757614
17366,383.4444626569748
17367,347.18239268660545
17368,369.68163082003593
17369,366.2110036611557
17370,318.2206074297428
17371,353.88429340720177
17372,386.19702902436256
17373,380.691896289587
17374,343.47241193056107
17375,369.56195402145386
17376,368.8438932299614
17377,314.5106266736984
17378,383.08543226122856
17379,379.3754515051842
17380,355.2007381916046
17381,349.4562518596649
17382,373.87031877040863
17383,363.57811409235
17384,388.94959539175034
17385,399.24180006980896
17386,341.1985527575016
17387,356.51718297600746
17388,382.247694671154
17389,371.23742920160294
17390,353.52526301145554
17391,381.52963387966156
17392,339.5230775773525
17393,329.7095800936222
17394,332.2227928638458
17395,400.43856805562973
17396,339.28372398018837
17397,342.1559671461582
17398,376.86223873496056
17399,360.3468405306339
17400,348.4988374710083
17401,356.51718297600746
17402,383.803493052721
17403,344.1904727220535
17404,395.05311211943626
17405,381.64931067824364
17406,335.4540664255619
17407,338.32630959153175
17408,366.45035725831985
17409,352.5678486227989
17410,339.1640471816063
17411,382.4870482683182
17412,350.0546358525753
17413,307.09066516160965
17414,350.0546358525753
17415,357.4745973646641
17416,346.70368549227715
17417,377.2212691307068
17418,392.42022255063057
17419,347.4217462837696
17420,347.5414230823517
17421,381.05092668533325
17422,367.1684180498123
17423,329.47022649645805
17424,390.86442416906357
17425,392.42022255063057
17426,324.4438009560108
17427,334.3769752383232
17428,387.0347666144371
17429,325.28153854608536
17430,327.31604412198067
17431,362.022315710783
17432,365.133912473917
17433,302.90197721123695
17434,397.9253552854061
17435,386.31670582294464
17436,355.6794453859329
17437,353.7646166086197
17438,361.18457812070847
17439,334.61632883548737
17440,354.8417077958584
17441,347.30206948518753
17442,365.97165006399155
17443,373.15225797891617
17444,407.73885276913643
17445,341.55758315324783
17446,359.62877973914146
17447,368.12583243846893
17448,345.9856247007847
17449,364.89455887675285
17450,391.1037777662277
17451,370.2800148129463
17452,318.3402842283249
17453,313.91224268078804
17454,392.53989934921265
17455,372.31452038884163
17456,378.89674431085587
17457,405.46499359607697
17458,338.44598639011383
17459,339.40340077877045
17460,367.8864788413048
17461,362.6206997036934
17462,377.93932992219925
17463,406.4224079847336
17464,384.8805842399597
17465,338.2066327929497
17466,334.4966520369053
17467,367.2880948483944
17468,367.04874125123024
17469,345.3872407078743
17470,380.3328658938408
17471,337.84760239720345
17472,328.7521657049656
17473,334.017944842577
17474,394.9334353208542
17475,349.4562518596649
17476,331.3850552737713
17477,403.55016481876373
17478,386.915089815855
17479,335.573743224144
17480,390.50539377331734
17481,344.3101495206356
17482,373.5112883746624
17483,376.1441779434681
17484,389.7873329818249
17485,352.687525421381
17486,344.66917991638184
17487,376.1441779434681
17488,334.25729843974113
17489,346.10530149936676
17490,371.9554899930954
17491,388.7102417945862
17492,354.96138459444046
17493,344.4298263192177
17494,360.5861941277981
17495,345.5069175064564
17496,310.0825851261616
17497,367.1684180498123
17498,377.8196531236172
17499,326.35862973332405
17500,323.24703297019005
17501,359.3894261419773
17502,365.2535892724991
